control	depth	Sequence_Identity	Algorithm	False_Point	True_Point	Spiked_Number	FDR	Precision	Recall	F1	Sensitivity	minimum_read_support
positive	100GB	85%	FusionSeeker	66	9	400	0.88	0.12	0.0225	0.037894736842105266	0.0225	49
positive	100GB	85%	Genion	5	0	400	1	0	0	NA	0	49
positive	100GB	90%	CTAT-LR-Fusion	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	49
positive	100GB	90%	FusionSeeker	99	17	400	0.853448275862069	0.14655172413793102	0.0425	0.06589147286821705	0.0425	49
positive	100GB	90%	Genion	5	2	400	0.7142857142857143	0.2857142857142857	0.005	0.009828009828009828	0.005	49
positive	100GB	95%	CTAT-LR-Fusion	1	0	400	1	0	0	NA	0	49
positive	100GB	95%	FusionSeeker	127	27	400	0.8246753246753247	0.17532467532467533	0.0675	0.09747292418772563	0.0675	49
positive	100GB	95%	Genion	1	2	400	0.3333333333333333	0.6666666666666666	0.005	0.009925558312655087	0.005	49
positive	100GB	95%	JAFFAL	0	2	400	0	1	0.005	0.009950248756218907	0.005	49
positive	100GB	95%	LongGF	1	0	400	1	0	0	NA	0	49
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	49
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	49
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	49
positive	100GB	85%	CTAT-LR-Fusion	9	0	400	1	0	0	NA	0	48
positive	100GB	85%	FusionSeeker	68	11	400	0.8607594936708861	0.13924050632911392	0.0275	0.04592901878914405	0.0275	48
positive	100GB	85%	Genion	5	0	400	1	0	0	NA	0	48
positive	100GB	90%	CTAT-LR-Fusion	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	48
positive	100GB	90%	FusionSeeker	101	18	400	0.8487394957983193	0.15126050420168066	0.045	0.06936416184971098	0.045	48
positive	100GB	90%	Genion	5	2	400	0.7142857142857143	0.2857142857142857	0.005	0.009828009828009828	0.005	48
positive	100GB	95%	CTAT-LR-Fusion	2	2	400	0.5	0.5	0.005	0.009900990099009901	0.005	48
positive	100GB	95%	FusionSeeker	130	29	400	0.8176100628930818	0.18238993710691823	0.0725	0.1037567084078712	0.0725	48
positive	100GB	95%	Genion	1	3	400	0.25	0.75	0.0075	0.014851485148514853	0.0075	48
positive	100GB	95%	JAFFAL	0	3	400	0	1	0.0075	0.014888337468982629	0.0075	48
positive	100GB	95%	LongGF	1	1	400	0.5	0.5	0.0025	0.0049751243781094535	0.0025	48
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	48
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	48
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	48
positive	10GB	95%	FusionSeeker	1	0	400	1	0	0	NA	0	48
positive	100GB	85%	CTAT-LR-Fusion	9	0	400	1	0	0	NA	0	47
positive	100GB	85%	FusionSeeker	70	11	400	0.8641975308641975	0.13580246913580246	0.0275	0.04573804573804574	0.0275	47
positive	100GB	85%	Genion	5	0	400	1	0	0	NA	0	47
positive	100GB	90%	CTAT-LR-Fusion	1	1	400	0.5	0.5	0.0025	0.0049751243781094535	0.0025	47
positive	100GB	90%	FusionSeeker	103	19	400	0.8442622950819673	0.1557377049180328	0.0475	0.07279693486590039	0.0475	47
positive	100GB	90%	Genion	5	4	400	0.5555555555555556	0.4444444444444444	0.01	0.019559902200488997	0.01	47
positive	100GB	95%	CTAT-LR-Fusion	2	2	400	0.5	0.5	0.005	0.009900990099009901	0.005	47
positive	100GB	95%	FusionSeeker	137	31	400	0.8154761904761905	0.18452380952380953	0.0775	0.10915492957746478	0.0775	47
positive	100GB	95%	Genion	2	4	400	0.3333333333333333	0.6666666666666666	0.01	0.019704433497536946	0.01	47
positive	100GB	95%	JAFFAL	0	3	400	0	1	0.0075	0.014888337468982629	0.0075	47
positive	100GB	95%	LongGF	1	1	400	0.5	0.5	0.0025	0.0049751243781094535	0.0025	47
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	47
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	47
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	47
positive	10GB	95%	FusionSeeker	1	0	400	1	0	0	NA	0	47
positive	100GB	85%	CTAT-LR-Fusion	9	0	400	1	0	0	NA	0	46
positive	100GB	85%	FusionSeeker	73	11	400	0.8690476190476191	0.13095238095238096	0.0275	0.045454545454545456	0.0275	46
positive	100GB	85%	Genion	5	0	400	1	0	0	NA	0	46
positive	100GB	90%	CTAT-LR-Fusion	1	1	400	0.5	0.5	0.0025	0.0049751243781094535	0.0025	46
positive	100GB	90%	FusionSeeker	108	21	400	0.8372093023255814	0.16279069767441862	0.0525	0.07939508506616258	0.0525	46
positive	100GB	90%	Genion	8	4	400	0.6666666666666666	0.3333333333333333	0.01	0.019417475728155338	0.01	46
positive	100GB	90%	JAFFAL	0	2	400	0	1	0.005	0.009950248756218907	0.005	46
positive	100GB	95%	CTAT-LR-Fusion	2	2	400	0.5	0.5	0.005	0.009900990099009901	0.005	46
positive	100GB	95%	FusionSeeker	138	31	400	0.8165680473372781	0.1834319526627219	0.0775	0.10896309314586994	0.0775	46
positive	100GB	95%	Genion	2	4	400	0.3333333333333333	0.6666666666666666	0.01	0.019704433497536946	0.01	46
positive	100GB	95%	JAFFAL	1	4	400	0.2	0.8	0.01	0.019753086419753086	0.01	46
positive	100GB	95%	LongGF	2	1	400	0.6666666666666666	0.3333333333333333	0.0025	0.004962779156327543	0.0025	46
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	46
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	46
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	46
positive	10GB	95%	FusionSeeker	1	0	400	1	0	0	NA	0	46
positive	100GB	85%	CTAT-LR-Fusion	9	0	400	1	0	0	NA	0	45
positive	100GB	85%	FusionSeeker	77	12	400	0.8651685393258427	0.1348314606741573	0.03	0.04907975460122699	0.03	45
positive	100GB	85%	Genion	6	1	400	0.8571428571428571	0.14285714285714285	0.0025	0.004914004914004914	0.0025	45
positive	100GB	90%	CTAT-LR-Fusion	1	1	400	0.5	0.5	0.0025	0.0049751243781094535	0.0025	45
positive	100GB	90%	FusionSeeker	116	21	400	0.8467153284671532	0.15328467153284672	0.0525	0.0782122905027933	0.0525	45
positive	100GB	90%	Genion	8	4	400	0.6666666666666666	0.3333333333333333	0.01	0.019417475728155338	0.01	45
positive	100GB	90%	JAFFAL	0	3	400	0	1	0.0075	0.014888337468982629	0.0075	45
positive	100GB	95%	CTAT-LR-Fusion	2	2	400	0.5	0.5	0.005	0.009900990099009901	0.005	45
positive	100GB	95%	FusionSeeker	142	31	400	0.8208092485549133	0.1791907514450867	0.0775	0.10820244328097732	0.0775	45
positive	100GB	95%	Genion	3	4	400	0.42857142857142855	0.5714285714285714	0.01	0.019656019656019656	0.01	45
positive	100GB	95%	JAFFAL	1	5	400	0.16666666666666666	0.8333333333333334	0.0125	0.024630541871921187	0.0125	45
positive	100GB	95%	LongGF	2	1	400	0.6666666666666666	0.3333333333333333	0.0025	0.004962779156327543	0.0025	45
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	45
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	45
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	45
positive	10GB	95%	FusionSeeker	1	0	400	1	0	0	NA	0	45
positive	100GB	85%	CTAT-LR-Fusion	10	0	400	1	0	0	NA	0	44
positive	100GB	85%	FusionSeeker	79	12	400	0.8681318681318682	0.13186813186813187	0.03	0.048879837067209775	0.03	44
positive	100GB	85%	Genion	6	1	400	0.8571428571428571	0.14285714285714285	0.0025	0.004914004914004914	0.0025	44
positive	100GB	90%	CTAT-LR-Fusion	1	3	400	0.25	0.75	0.0075	0.014851485148514853	0.0075	44
positive	100GB	90%	FusionSeeker	118	24	400	0.8309859154929577	0.16901408450704225	0.06	0.08856088560885608	0.06	44
positive	100GB	90%	Genion	9	4	400	0.6923076923076923	0.3076923076923077	0.01	0.01937046004842615	0.01	44
positive	100GB	90%	JAFFAL	0	3	400	0	1	0.0075	0.014888337468982629	0.0075	44
positive	100GB	95%	CTAT-LR-Fusion	2	3	400	0.4	0.6	0.0075	0.014814814814814815	0.0075	44
positive	100GB	95%	FusionSeeker	149	32	400	0.8232044198895028	0.17679558011049723	0.08	0.11015490533562822	0.08	44
positive	100GB	95%	Genion	5	5	400	0.5	0.5	0.0125	0.02439024390243903	0.0125	44
positive	100GB	95%	JAFFAL	2	5	400	0.2857142857142857	0.7142857142857143	0.0125	0.024570024570024575	0.0125	44
positive	100GB	95%	LongGF	2	1	400	0.6666666666666666	0.3333333333333333	0.0025	0.004962779156327543	0.0025	44
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	44
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	44
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	44
positive	10GB	95%	FusionSeeker	1	0	400	1	0	0	NA	0	44
positive	100GB	85%	CTAT-LR-Fusion	10	0	400	1	0	0	NA	0	43
positive	100GB	85%	FusionSeeker	84	13	400	0.865979381443299	0.13402061855670103	0.0325	0.05231388329979879	0.0325	43
positive	100GB	85%	Genion	7	2	400	0.7777777777777778	0.2222222222222222	0.005	0.009779951100244499	0.005	43
positive	100GB	90%	CTAT-LR-Fusion	2	3	400	0.4	0.6	0.0075	0.014814814814814815	0.0075	43
positive	100GB	90%	FusionSeeker	123	26	400	0.825503355704698	0.174496644295302	0.065	0.0947176684881603	0.065	43
positive	100GB	90%	Genion	9	5	400	0.6428571428571429	0.35714285714285715	0.0125	0.02415458937198068	0.0125	43
positive	100GB	90%	JAFFAL	0	3	400	0	1	0.0075	0.014888337468982629	0.0075	43
positive	100GB	95%	CTAT-LR-Fusion	4	4	400	0.5	0.5	0.01	0.0196078431372549	0.01	43
positive	100GB	95%	FusionSeeker	157	33	400	0.8263157894736842	0.1736842105263158	0.0825	0.11186440677966103	0.0825	43
positive	100GB	95%	Genion	7	6	400	0.5384615384615384	0.46153846153846156	0.015	0.029055690072639223	0.015	43
positive	100GB	95%	JAFFAL	3	6	400	0.3333333333333333	0.6666666666666666	0.015	0.029339853300733493	0.015	43
positive	100GB	95%	LongGF	2	1	400	0.6666666666666666	0.3333333333333333	0.0025	0.004962779156327543	0.0025	43
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	43
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	43
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	43
positive	10GB	95%	FusionSeeker	2	0	400	1	0	0	NA	0	43
positive	100GB	85%	CTAT-LR-Fusion	10	0	400	1	0	0	NA	0	42
positive	100GB	85%	FusionSeeker	90	17	400	0.8411214953271028	0.1588785046728972	0.0425	0.06706114398422092	0.0425	42
positive	100GB	85%	Genion	7	2	400	0.7777777777777778	0.2222222222222222	0.005	0.009779951100244499	0.005	42
positive	100GB	90%	CTAT-LR-Fusion	2	4	400	0.3333333333333333	0.6666666666666666	0.01	0.019704433497536946	0.01	42
positive	100GB	90%	FusionSeeker	131	27	400	0.8291139240506329	0.17088607594936708	0.0675	0.0967741935483871	0.0675	42
positive	100GB	90%	Genion	10	6	400	0.625	0.375	0.015	0.028846153846153844	0.015	42
positive	100GB	90%	JAFFAL	1	4	400	0.2	0.8	0.01	0.019753086419753086	0.01	42
positive	100GB	95%	CTAT-LR-Fusion	7	5	400	0.5833333333333334	0.4166666666666667	0.0125	0.024271844660194174	0.0125	42
positive	100GB	95%	FusionSeeker	164	35	400	0.8241206030150754	0.17587939698492464	0.0875	0.11686143572621036	0.0875	42
positive	100GB	95%	Genion	11	8	400	0.5789473684210527	0.42105263157894735	0.02	0.03818615751789976	0.02	42
positive	100GB	95%	JAFFAL	4	8	400	0.3333333333333333	0.6666666666666666	0.02	0.038834951456310676	0.02	42
positive	100GB	95%	LongGF	3	1	400	0.75	0.25	0.0025	0.0049504950495049506	0.0025	42
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	42
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	42
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	42
positive	10GB	95%	FusionSeeker	2	0	400	1	0	0	NA	0	42
positive	100GB	85%	CTAT-LR-Fusion	11	0	400	1	0	0	NA	0	41
positive	100GB	85%	FusionSeeker	95	17	400	0.8482142857142857	0.15178571428571427	0.0425	0.06640625	0.0425	41
positive	100GB	85%	Genion	8	2	400	0.8	0.2	0.005	0.00975609756097561	0.005	41
positive	100GB	90%	CTAT-LR-Fusion	3	4	400	0.42857142857142855	0.5714285714285714	0.01	0.019656019656019656	0.01	41
positive	100GB	90%	FusionSeeker	139	27	400	0.8373493975903614	0.16265060240963855	0.0675	0.09540636042402828	0.0675	41
positive	100GB	90%	Genion	10	8	400	0.5555555555555556	0.4444444444444444	0.02	0.03827751196172249	0.02	41
positive	100GB	90%	JAFFAL	3	4	400	0.42857142857142855	0.5714285714285714	0.01	0.019656019656019656	0.01	41
positive	100GB	95%	CTAT-LR-Fusion	11	5	400	0.6875	0.3125	0.0125	0.024038461538461536	0.0125	41
positive	100GB	95%	FusionSeeker	179	38	400	0.8248847926267281	0.17511520737327188	0.095	0.12317666126418152	0.095	41
positive	100GB	95%	Genion	13	11	400	0.5416666666666666	0.4583333333333333	0.0275	0.051886792452830184	0.0275	41
positive	100GB	95%	JAFFAL	6	10	400	0.375	0.625	0.025	0.04807692307692307	0.025	41
positive	100GB	95%	LongGF	3	1	400	0.75	0.25	0.0025	0.0049504950495049506	0.0025	41
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	41
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	41
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	41
positive	10GB	95%	FusionSeeker	2	0	400	1	0	0	NA	0	41
positive	100GB	85%	CTAT-LR-Fusion	11	0	400	1	0	0	NA	0	40
positive	100GB	85%	FusionSeeker	98	17	400	0.8521739130434782	0.14782608695652175	0.0425	0.06601941747572816	0.0425	40
positive	100GB	85%	Genion	8	2	400	0.8	0.2	0.005	0.00975609756097561	0.005	40
positive	100GB	90%	CTAT-LR-Fusion	4	5	400	0.4444444444444444	0.5555555555555556	0.0125	0.02444987775061125	0.0125	40
positive	100GB	90%	FusionSeeker	143	29	400	0.8313953488372093	0.1686046511627907	0.0725	0.1013986013986014	0.0725	40
positive	100GB	90%	Genion	12	11	400	0.5217391304347826	0.4782608695652174	0.0275	0.05200945626477542	0.0275	40
positive	100GB	90%	JAFFAL	5	4	400	0.5555555555555556	0.4444444444444444	0.01	0.019559902200488997	0.01	40
positive	100GB	90%	LongGF	3	0	400	1	0	0	NA	0	40
positive	100GB	95%	CTAT-LR-Fusion	13	6	400	0.6842105263157895	0.3157894736842105	0.015	0.02863961813842482	0.015	40
positive	100GB	95%	FusionSeeker	185	41	400	0.8185840707964602	0.18141592920353983	0.1025	0.13099041533546324	0.1025	40
positive	100GB	95%	Genion	15	12	400	0.5555555555555556	0.4444444444444444	0.03	0.05620608899297423	0.03	40
positive	100GB	95%	JAFFAL	10	11	400	0.47619047619047616	0.5238095238095238	0.0275	0.05225653206650832	0.0275	40
positive	100GB	95%	LongGF	4	1	400	0.8	0.2	0.0025	0.0049382716049382715	0.0025	40
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	40
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	40
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	40
positive	10GB	95%	FusionSeeker	2	0	400	1	0	0	NA	0	40
positive	100GB	85%	CTAT-LR-Fusion	11	0	400	1	0	0	NA	0	39
positive	100GB	85%	FusionSeeker	107	17	400	0.8629032258064516	0.13709677419354838	0.0425	0.0648854961832061	0.0425	39
positive	100GB	85%	Genion	9	3	400	0.75	0.25	0.0075	0.014563106796116504	0.0075	39
positive	100GB	85%	JAFFAL	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	39
positive	100GB	90%	CTAT-LR-Fusion	7	6	400	0.5384615384615384	0.46153846153846156	0.015	0.029055690072639223	0.015	39
positive	100GB	90%	FusionSeeker	148	31	400	0.8268156424581006	0.17318435754189945	0.0775	0.1070811744386874	0.0775	39
positive	100GB	90%	Genion	12	13	400	0.48	0.52	0.0325	0.061176470588235304	0.0325	39
positive	100GB	90%	JAFFAL	5	4	400	0.5555555555555556	0.4444444444444444	0.01	0.019559902200488997	0.01	39
positive	100GB	90%	LongGF	4	0	400	1	0	0	NA	0	39
positive	100GB	95%	CTAT-LR-Fusion	17	8	400	0.68	0.32	0.02	0.03764705882352941	0.02	39
positive	100GB	95%	FusionSeeker	198	41	400	0.8284518828451883	0.17154811715481172	0.1025	0.12832550860719877	0.1025	39
positive	100GB	95%	Genion	16	13	400	0.5517241379310345	0.4482758620689655	0.0325	0.06060606060606061	0.0325	39
positive	100GB	95%	JAFFAL	13	13	400	0.5	0.5	0.0325	0.061032863849765265	0.0325	39
positive	100GB	95%	LongGF	4	1	400	0.8	0.2	0.0025	0.0049382716049382715	0.0025	39
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	39
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	39
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	39
positive	10GB	95%	FusionSeeker	3	0	400	1	0	0	NA	0	39
positive	100GB	85%	CTAT-LR-Fusion	11	0	400	1	0	0	NA	0	38
positive	100GB	85%	FusionSeeker	109	17	400	0.8650793650793651	0.1349206349206349	0.0425	0.06463878326996197	0.0425	38
positive	100GB	85%	Genion	9	5	400	0.6428571428571429	0.35714285714285715	0.0125	0.02415458937198068	0.0125	38
positive	100GB	85%	JAFFAL	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	38
positive	100GB	90%	CTAT-LR-Fusion	10	6	400	0.625	0.375	0.015	0.028846153846153844	0.015	38
positive	100GB	90%	FusionSeeker	155	34	400	0.8201058201058201	0.17989417989417988	0.085	0.11544991511035653	0.085	38
positive	100GB	90%	Genion	13	14	400	0.48148148148148145	0.5185185185185185	0.035	0.06557377049180328	0.035	38
positive	100GB	90%	JAFFAL	5	5	400	0.5	0.5	0.0125	0.02439024390243903	0.0125	38
positive	100GB	90%	LongGF	4	0	400	1	0	0	NA	0	38
positive	100GB	95%	CTAT-LR-Fusion	21	9	400	0.7	0.3	0.0225	0.04186046511627907	0.0225	38
positive	100GB	95%	FusionSeeker	211	43	400	0.8307086614173228	0.16929133858267717	0.1075	0.13149847094801223	0.1075	38
positive	100GB	95%	Genion	19	19	400	0.5	0.5	0.0475	0.08675799086757992	0.0475	38
positive	100GB	95%	JAFFAL	16	15	400	0.5161290322580645	0.4838709677419355	0.0375	0.06960556844547565	0.0375	38
positive	100GB	95%	LongGF	6	1	400	0.8571428571428571	0.14285714285714285	0.0025	0.004914004914004914	0.0025	38
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	38
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	38
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	38
positive	10GB	95%	FusionSeeker	4	0	400	1	0	0	NA	0	38
positive	100GB	85%	CTAT-LR-Fusion	11	1	400	0.9166666666666666	0.08333333333333333	0.0025	0.0048543689320388345	0.0025	37
positive	100GB	85%	FusionSeeker	112	18	400	0.8615384615384616	0.13846153846153847	0.045	0.06792452830188679	0.045	37
positive	100GB	85%	Genion	11	8	400	0.5789473684210527	0.42105263157894735	0.02	0.03818615751789976	0.02	37
positive	100GB	85%	JAFFAL	0	1	400	0	1	0.0025	0.004987531172069826	0.0025	37
positive	100GB	85%	LongGF	1	0	400	1	0	0	NA	0	37
positive	100GB	90%	CTAT-LR-Fusion	12	9	400	0.5714285714285714	0.42857142857142855	0.0225	0.04275534441805225	0.0225	37
positive	100GB	90%	FusionSeeker	170	35	400	0.8292682926829268	0.17073170731707318	0.0875	0.11570247933884296	0.0875	37
positive	100GB	90%	Genion	13	15	400	0.4642857142857143	0.5357142857142857	0.0375	0.07009345794392523	0.0375	37
positive	100GB	90%	JAFFAL	6	6	400	0.5	0.5	0.015	0.029126213592233007	0.015	37
positive	100GB	90%	LongGF	5	0	400	1	0	0	NA	0	37
positive	100GB	95%	CTAT-LR-Fusion	24	9	400	0.7272727272727273	0.2727272727272727	0.0225	0.04157043879907621	0.0225	37
positive	100GB	95%	FusionSeeker	221	44	400	0.8339622641509434	0.1660377358490566	0.11	0.13233082706766916	0.11	37
positive	100GB	95%	Genion	23	20	400	0.5348837209302325	0.46511627906976744	0.05	0.09029345372460497	0.05	37
positive	100GB	95%	JAFFAL	19	16	400	0.5428571428571428	0.45714285714285713	0.04	0.07356321839080461	0.04	37
positive	100GB	95%	LongGF	8	1	400	0.8888888888888888	0.1111111111111111	0.0025	0.004889975550122249	0.0025	37
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	37
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	37
positive	10GB	90%	FusionSeeker	1	0	400	1	0	0	NA	0	37
positive	10GB	95%	FusionSeeker	4	0	400	1	0	0	NA	0	37
positive	100GB	85%	CTAT-LR-Fusion	12	1	400	0.9230769230769231	0.07692307692307693	0.0025	0.004842615012106538	0.0025	36
positive	100GB	85%	FusionSeeker	117	20	400	0.8540145985401459	0.145985401459854	0.05	0.074487895716946	0.05	36
positive	100GB	85%	Genion	12	10	400	0.5454545454545454	0.45454545454545453	0.025	0.047393364928909956	0.025	36
positive	100GB	85%	JAFFAL	0	2	400	0	1	0.005	0.009950248756218907	0.005	36
positive	100GB	85%	LongGF	1	0	400	1	0	0	NA	0	36
positive	100GB	90%	CTAT-LR-Fusion	14	9	400	0.6086956521739131	0.391304347826087	0.0225	0.042553191489361694	0.0225	36
positive	100GB	90%	FusionSeeker	184	38	400	0.8288288288288288	0.17117117117117117	0.095	0.12218649517684887	0.095	36
positive	100GB	90%	Genion	15	17	400	0.46875	0.53125	0.0425	0.0787037037037037	0.0425	36
positive	100GB	90%	JAFFAL	6	6	400	0.5	0.5	0.015	0.029126213592233007	0.015	36
positive	100GB	90%	LongGF	5	0	400	1	0	0	NA	0	36
positive	100GB	95%	CTAT-LR-Fusion	28	12	400	0.7	0.3	0.03	0.05454545454545455	0.03	36
positive	100GB	95%	FusionSeeker	230	44	400	0.8394160583941606	0.16058394160583941	0.11	0.13056379821958455	0.11	36
positive	100GB	95%	Genion	24	20	400	0.5454545454545454	0.45454545454545453	0.05	0.0900900900900901	0.05	36
positive	100GB	95%	JAFFAL	21	19	400	0.525	0.475	0.0475	0.08636363636363636	0.0475	36
positive	100GB	95%	LongGF	9	2	400	0.8181818181818182	0.18181818181818182	0.005	0.009732360097323601	0.005	36
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	36
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	36
positive	10GB	90%	FusionSeeker	2	0	400	1	0	0	NA	0	36
positive	10GB	95%	FusionSeeker	4	0	400	1	0	0	NA	0	36
positive	100GB	85%	CTAT-LR-Fusion	12	2	400	0.8571428571428571	0.14285714285714285	0.005	0.00966183574879227	0.005	35
positive	100GB	85%	FusionSeeker	126	20	400	0.863013698630137	0.136986301369863	0.05	0.07326007326007326	0.05	35
positive	100GB	85%	Genion	14	12	400	0.5384615384615384	0.46153846153846156	0.03	0.05633802816901408	0.03	35
positive	100GB	85%	JAFFAL	1	2	400	0.3333333333333333	0.6666666666666666	0.005	0.009925558312655087	0.005	35
positive	100GB	85%	LongGF	2	0	400	1	0	0	NA	0	35
positive	100GB	90%	CTAT-LR-Fusion	14	9	400	0.6086956521739131	0.391304347826087	0.0225	0.042553191489361694	0.0225	35
positive	100GB	90%	FusionSeeker	195	41	400	0.826271186440678	0.17372881355932204	0.1025	0.1289308176100629	0.1025	35
positive	100GB	90%	Genion	15	23	400	0.39473684210526316	0.6052631578947368	0.0575	0.10502283105022832	0.0575	35
positive	100GB	90%	JAFFAL	9	6	400	0.6	0.4	0.015	0.028915662650602407	0.015	35
positive	100GB	90%	LongGF	6	1	400	0.8571428571428571	0.14285714285714285	0.0025	0.004914004914004914	0.0025	35
positive	100GB	95%	CTAT-LR-Fusion	30	18	400	0.625	0.375	0.045	0.08035714285714286	0.045	35
positive	100GB	95%	FusionSeeker	241	48	400	0.8339100346020761	0.16608996539792387	0.12	0.13933236574746008	0.12	35
positive	100GB	95%	Genion	26	21	400	0.5531914893617021	0.44680851063829785	0.0525	0.09395973154362416	0.0525	35
positive	100GB	95%	JAFFAL	23	20	400	0.5348837209302325	0.46511627906976744	0.05	0.09029345372460497	0.05	35
positive	100GB	95%	LongGF	12	2	400	0.8571428571428571	0.14285714285714285	0.005	0.00966183574879227	0.005	35
positive	10GB	85%	FusionSeeker	1	0	397	1	0	0	NA	0	35
positive	10GB	85%	Genion	1	0	397	1	0	0	NA	0	35
positive	10GB	90%	FusionSeeker	2	0	400	1	0	0	NA	0	35
positive	10GB	95%	FusionSeeker	4	0	400	1	0	0	NA	0	35
positive	100GB	85%	CTAT-LR-Fusion	12	2	400	0.8571428571428571	0.14285714285714285	0.005	0.00966183574879227	0.005	34
positive	100GB	85%	FusionSeeker	137	21	400	0.8670886075949367	0.13291139240506328	0.0525	0.07526881720430108	0.0525	34
positive	100GB	85%	Genion	16	14	400	0.5333333333333333	0.4666666666666667	0.035	0.06511627906976744	0.035	34
positive	100GB	85%	JAFFAL	1	2	400	0.3333333333333333	0.6666666666666666	0.005	0.009925558312655087	0.005	34
positive	100GB	85%	LongGF	2	0	400	1	0	0	NA	0	34
positive	100GB	90%	CTAT-LR-Fusion	16	11	400	0.5925925925925926	0.4074074074074074	0.0275	0.05152224824355972	0.0275	34
positive	100GB	90%	FusionSeeker	209	43	400	0.8293650793650794	0.17063492063492064	0.1075	0.13190184049079753	0.1075	34
positive	100GB	90%	Genion	19	26	400	0.4222222222222222	0.5777777777777777	0.065	0.11685393258426967	0.065	34
positive	100GB	90%	JAFFAL	10	8	400	0.5555555555555556	0.4444444444444444	0.02	0.03827751196172249	0.02	34
positive	100GB	90%	LongGF	9	1	400	0.9	0.1	0.0025	0.004878048780487805	0.0025	34
positive	100GB	95%	CTAT-LR-Fusion	34	18	400	0.6538461538461539	0.34615384615384615	0.045	0.07964601769911504	0.045	34
positive	100GB	95%	FusionSeeker	258	49	400	0.8403908794788274	0.15960912052117263	0.1225	0.1386138613861386	0.1225	34
