library_type	Platform	RNA_sample	Algorithm	Gene	degree
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000015479	486
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000015520	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000015532	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000015568	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000015676	970
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000016391	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000016864	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000017260	93
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000017797	61
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018189	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018408	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018510	336
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018610	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018699	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000018869	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000019144	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000019186	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000019995	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020129	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020181	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020256	81
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020426	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020577	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000020922	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000021355	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000021574	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000021645	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000021776	99
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000021826	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000022277	118
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000022556	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000022567	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000022840	173
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000022976	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023041	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023171	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023191	115
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023228	163
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023287	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023318	169
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023330	78
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023516	68
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023572	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023608	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023697	56
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023734	452
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023839	152
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023892	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023902	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000023909	185
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000024048	28
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000024526	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000024862	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025039	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025156	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025293	31
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025423	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025434	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025770	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025772	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025796	154
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000025800	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000026025	167
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000026297	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000027001	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000027075	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000027697	35
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000027847	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000028116	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000028203	47
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000028310	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000028528	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000028839	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029153	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029363	321
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029364	86
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029559	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029639	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029725	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000029993	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000030066	85
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000030110	26
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000030582	339
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000031003	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000031691	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000031698	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000031823	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000032219	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000032389	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000032444	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000032742	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033011	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033030	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033050	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033100	42
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033122	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033170	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033178	39
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033327	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033627	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033800	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000033867	145
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034053	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034152	58
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034510	1347
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034533	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034677	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034693	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000034713	45
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035141	145
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035403	205
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035499	41
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035681	36
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035687	52
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035862	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000035928	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000036054	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000036257	92
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000036549	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000036672	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037042	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037241	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037474	105
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037637	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037749	50
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037757	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000037897	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038002	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038210	82
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038219	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038274	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038358	80
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038382	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038427	28
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000038532	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039068	190
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039123	70
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039319	39
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039523	91
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039560	82
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000039650	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040199	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040275	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040341	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040487	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040531	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040608	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040633	35
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000040933	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000041357	438
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000041802	51
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000041988	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042062	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042088	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042286	41
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042429	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042445	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042493	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042753	126
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042781	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000042980	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000043093	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000043143	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000043514	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000044090	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000044115	360
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000044446	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000044459	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000044574	2265
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000046604	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000046651	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047056	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047188	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047230	51
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047249	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047315	189
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047346	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047410	77
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047457	36
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047578	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047617	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047621	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047634	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047648	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047662	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047849	288
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000047932	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048028	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048052	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048140	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048162	48
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048342	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048392	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048405	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048471	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048544	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048649	304
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048707	45
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048828	159
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000048991	31
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049130	22
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049167	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049192	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049239	50
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049245	139
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049323	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049449	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049541	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049618	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049656	139
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049759	112
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049860	109
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000049883	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050130	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050165	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050327	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050344	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050393	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050405	55
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050426	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050748	76
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050767	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000050820	58
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051009	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051108	50
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051128	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051180	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051341	77
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051382	116
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051523	252
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051596	87
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051620	49
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000051825	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052126	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052723	26
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052749	55
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052795	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052802	416
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000052841	41
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053254	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053371	22
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053372	152
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053501	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053524	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053747	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053770	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053900	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000053918	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054116	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054118	123
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054148	128
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054267	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054277	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054282	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054523	102
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054611	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054654	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054690	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054793	49
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054965	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000054983	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055044	99
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055070	236
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055130	83
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055147	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055208	64
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055211	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055332	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055483	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055609	50
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055917	93
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055950	48
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000055957	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056050	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056097	152
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056277	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056487	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056586	37
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056736	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056972	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000056998	40
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057019	61
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057252	112
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057294	67
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057593	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057608	180
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057663	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057704	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057757	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000057935	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058056	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058063	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058091	26
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058262	1197
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058272	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058600	36
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058668	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058673	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058729	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058799	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000058804	142
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059122	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059145	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059377	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059378	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059573	251
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059588	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059691	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059728	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059758	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000059769	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060069	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060138	159
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060140	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060237	388
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060339	60
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060491	60
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060566	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060656	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060688	70
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060709	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060749	58
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060762	59
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060971	95
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000060982	359
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061273	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061676	297
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061794	185
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061936	19
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061938	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000061987	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062038	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062194	59
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062282	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062370	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062485	230
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062582	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062598	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062650	72
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062716	107
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062725	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000062822	74
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063046	328
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063127	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063169	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063176	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063177	1020
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063241	50
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063244	335
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063245	157
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063322	49
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063438	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063587	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063601	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063761	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063854	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000063978	178
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064012	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064042	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064102	26
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064115	68
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064199	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064225	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064313	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064393	126
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064419	180
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064490	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064545	46
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064601	276
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064607	135
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064651	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064652	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064655	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064666	327
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064703	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064726	48
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000064763	15
