Platform	library_type	replicate	length_bin	percentile	mean_cov	n_transcripts
PacBio	PCR_cDNA	B1	1-2.5kb	28	0.863305	15449
PacBio	PCR_cDNA	B1	1-2.5kb	29	0.867647	15449
PacBio	PCR_cDNA	B1	1-2.5kb	30	0.871379	15449
PacBio	PCR_cDNA	B1	1-2.5kb	31	0.87497	15449
PacBio	PCR_cDNA	B1	1-2.5kb	32	0.878368	15449
PacBio	PCR_cDNA	B1	1-2.5kb	33	0.88139	15449
PacBio	PCR_cDNA	B1	1-2.5kb	34	0.884258	15449
PacBio	PCR_cDNA	B1	1-2.5kb	35	0.887152	15449
PacBio	PCR_cDNA	B1	1-2.5kb	36	0.889608	15449
PacBio	PCR_cDNA	B1	1-2.5kb	37	0.891879	15449
PacBio	PCR_cDNA	B1	1-2.5kb	38	0.893696	15449
PacBio	PCR_cDNA	B1	1-2.5kb	39	0.89547	15449
PacBio	PCR_cDNA	B1	1-2.5kb	40	0.897643	15449
PacBio	PCR_cDNA	B1	1-2.5kb	41	0.899322	15449
PacBio	PCR_cDNA	B1	1-2.5kb	42	0.901148	15449
PacBio	PCR_cDNA	B1	1-2.5kb	43	0.902314	15449
PacBio	PCR_cDNA	B1	1-2.5kb	44	0.90337	15449
PacBio	PCR_cDNA	B1	1-2.5kb	45	0.904525	15449
PacBio	PCR_cDNA	B1	1-2.5kb	46	0.905136	15449
PacBio	PCR_cDNA	B1	1-2.5kb	47	0.90596	15449
PacBio	PCR_cDNA	B1	1-2.5kb	48	0.907197	15449
PacBio	PCR_cDNA	B1	1-2.5kb	49	0.907069	15449
PacBio	PCR_cDNA	B1	1-2.5kb	50	0.907196	15449
PacBio	PCR_cDNA	B1	1-2.5kb	51	0.907024	15449
PacBio	PCR_cDNA	B1	1-2.5kb	52	0.906208	15449
PacBio	PCR_cDNA	B1	1-2.5kb	53	0.905921	15449
PacBio	PCR_cDNA	B1	1-2.5kb	54	0.905599	15449
PacBio	PCR_cDNA	B1	1-2.5kb	55	0.904722	15449
PacBio	PCR_cDNA	B1	1-2.5kb	56	0.90357	15449
PacBio	PCR_cDNA	B1	1-2.5kb	57	0.902652	15449
PacBio	PCR_cDNA	B1	1-2.5kb	58	0.90165	15449
PacBio	PCR_cDNA	B1	1-2.5kb	59	0.900098	15449
PacBio	PCR_cDNA	B1	1-2.5kb	60	0.898829	15449
PacBio	PCR_cDNA	B1	1-2.5kb	61	0.896909	15449
PacBio	PCR_cDNA	B1	1-2.5kb	62	0.894864	15449
PacBio	PCR_cDNA	B1	1-2.5kb	63	0.893718	15449
PacBio	PCR_cDNA	B1	1-2.5kb	64	0.89167	15449
PacBio	PCR_cDNA	B1	1-2.5kb	65	0.889383	15449
PacBio	PCR_cDNA	B1	1-2.5kb	66	0.887161	15449
PacBio	PCR_cDNA	B1	1-2.5kb	67	0.884485	15449
PacBio	PCR_cDNA	B1	1-2.5kb	68	0.882281	15449
PacBio	PCR_cDNA	B1	1-2.5kb	69	0.87982	15449
PacBio	PCR_cDNA	B1	1-2.5kb	70	0.876894	15449
PacBio	PCR_cDNA	B1	1-2.5kb	71	0.8735	15449
PacBio	PCR_cDNA	B1	1-2.5kb	72	0.870378	15449
PacBio	PCR_cDNA	B1	1-2.5kb	73	0.8675	15449
PacBio	PCR_cDNA	B1	1-2.5kb	74	0.864215	15449
PacBio	PCR_cDNA	B1	1-2.5kb	75	0.859825	15449
PacBio	PCR_cDNA	B1	1-2.5kb	76	0.856128	15449
PacBio	PCR_cDNA	B1	1-2.5kb	77	0.851436	15449
PacBio	PCR_cDNA	B1	1-2.5kb	78	0.846947	15449
PacBio	PCR_cDNA	B1	1-2.5kb	79	0.842859	15449
PacBio	PCR_cDNA	B1	1-2.5kb	80	0.837798	15449
PacBio	PCR_cDNA	B1	1-2.5kb	81	0.832649	15449
PacBio	PCR_cDNA	B1	1-2.5kb	82	0.828082	15449
PacBio	PCR_cDNA	B1	1-2.5kb	83	0.822765	15449
PacBio	PCR_cDNA	B1	1-2.5kb	84	0.817405	15449
PacBio	PCR_cDNA	B1	1-2.5kb	85	0.812068	15449
PacBio	PCR_cDNA	B1	1-2.5kb	86	0.80694	15449
PacBio	PCR_cDNA	B1	1-2.5kb	87	0.80168	15449
PacBio	PCR_cDNA	B1	1-2.5kb	88	0.795472	15449
PacBio	PCR_cDNA	B1	1-2.5kb	89	0.789285	15449
PacBio	PCR_cDNA	B1	1-2.5kb	90	0.782225	15449
PacBio	PCR_cDNA	B1	1-2.5kb	91	0.7732	15449
PacBio	PCR_cDNA	B1	1-2.5kb	92	0.76557	15449
PacBio	PCR_cDNA	B1	1-2.5kb	93	0.757543	15449
PacBio	PCR_cDNA	B1	1-2.5kb	94	0.748407	15449
PacBio	PCR_cDNA	B1	1-2.5kb	95	0.73863	15449
PacBio	PCR_cDNA	B1	1-2.5kb	96	0.728022	15449
PacBio	PCR_cDNA	B1	1-2.5kb	97	0.715094	15449
PacBio	PCR_cDNA	B1	1-2.5kb	98	0.696393	15449
PacBio	PCR_cDNA	B1	1-2.5kb	99	0.65078	15449
PacBio	PCR_cDNA	B1	1-2.5kb	100	0.263879	15449
PacBio	PCR_cDNA	B1	2.5kb+	0	0.329167	25515
PacBio	PCR_cDNA	B1	2.5kb+	1	0.38654	25515
PacBio	PCR_cDNA	B1	2.5kb+	2	0.414368	25515
PacBio	PCR_cDNA	B1	2.5kb+	3	0.432724	25515
PacBio	PCR_cDNA	B1	2.5kb+	4	0.447748	25515
PacBio	PCR_cDNA	B1	2.5kb+	5	0.460728	25515
PacBio	PCR_cDNA	B1	2.5kb+	6	0.473032	25515
PacBio	PCR_cDNA	B1	2.5kb+	7	0.483593	25515
PacBio	PCR_cDNA	B1	2.5kb+	8	0.4931	25515
PacBio	PCR_cDNA	B1	2.5kb+	9	0.501116	25515
PacBio	PCR_cDNA	B1	2.5kb+	10	0.509227	25515
PacBio	PCR_cDNA	B1	2.5kb+	11	0.516365	25515
PacBio	PCR_cDNA	B1	2.5kb+	12	0.523081	25515
PacBio	PCR_cDNA	B1	2.5kb+	13	0.529712	25515
PacBio	PCR_cDNA	B1	2.5kb+	14	0.535922	25515
PacBio	PCR_cDNA	B1	2.5kb+	15	0.541421	25515
PacBio	PCR_cDNA	B1	2.5kb+	16	0.546928	25515
PacBio	PCR_cDNA	B1	2.5kb+	17	0.552215	25515
PacBio	PCR_cDNA	B1	2.5kb+	18	0.557342	25515
PacBio	PCR_cDNA	B1	2.5kb+	19	0.56166	25515
PacBio	PCR_cDNA	B1	2.5kb+	20	0.566308	25515
PacBio	PCR_cDNA	B1	2.5kb+	21	0.570718	25515
PacBio	PCR_cDNA	B1	2.5kb+	22	0.574778	25515
PacBio	PCR_cDNA	B1	2.5kb+	23	0.578354	25515
PacBio	PCR_cDNA	B1	2.5kb+	24	0.582054	25515
PacBio	PCR_cDNA	B1	2.5kb+	25	0.585454	25515
PacBio	PCR_cDNA	B1	2.5kb+	26	0.588495	25515
PacBio	PCR_cDNA	B1	2.5kb+	27	0.591264	25515
PacBio	PCR_cDNA	B1	2.5kb+	28	0.594156	25515
PacBio	PCR_cDNA	B1	2.5kb+	29	0.597627	25515
PacBio	PCR_cDNA	B1	2.5kb+	30	0.600087	25515
PacBio	PCR_cDNA	B1	2.5kb+	31	0.602568	25515
PacBio	PCR_cDNA	B1	2.5kb+	32	0.604425	25515
PacBio	PCR_cDNA	B1	2.5kb+	33	0.606088	25515
PacBio	PCR_cDNA	B1	2.5kb+	34	0.608189	25515
PacBio	PCR_cDNA	B1	2.5kb+	35	0.610307	25515
PacBio	PCR_cDNA	B1	2.5kb+	36	0.612138	25515
PacBio	PCR_cDNA	B1	2.5kb+	37	0.614099	25515
PacBio	PCR_cDNA	B1	2.5kb+	38	0.615781	25515
PacBio	PCR_cDNA	B1	2.5kb+	39	0.616847	25515
PacBio	PCR_cDNA	B1	2.5kb+	40	0.618306	25515
PacBio	PCR_cDNA	B1	2.5kb+	41	0.619395	25515
PacBio	PCR_cDNA	B1	2.5kb+	42	0.620987	25515
PacBio	PCR_cDNA	B1	2.5kb+	43	0.622283	25515
PacBio	PCR_cDNA	B1	2.5kb+	44	0.623434	25515
PacBio	PCR_cDNA	B1	2.5kb+	45	0.624161	25515
PacBio	PCR_cDNA	B1	2.5kb+	46	0.624324	25515
PacBio	PCR_cDNA	B1	2.5kb+	47	0.625665	25515
PacBio	PCR_cDNA	B1	2.5kb+	48	0.626773	25515
PacBio	PCR_cDNA	B1	2.5kb+	49	0.627362	25515
PacBio	PCR_cDNA	B1	2.5kb+	50	0.628408	25515
PacBio	PCR_cDNA	B1	2.5kb+	51	0.628601	25515
PacBio	PCR_cDNA	B1	2.5kb+	52	0.62915	25515
PacBio	PCR_cDNA	B1	2.5kb+	53	0.629022	25515
PacBio	PCR_cDNA	B1	2.5kb+	54	0.628544	25515
PacBio	PCR_cDNA	B1	2.5kb+	55	0.628112	25515
PacBio	PCR_cDNA	B1	2.5kb+	56	0.628429	25515
PacBio	PCR_cDNA	B1	2.5kb+	57	0.627742	25515
PacBio	PCR_cDNA	B1	2.5kb+	58	0.627918	25515
PacBio	PCR_cDNA	B1	2.5kb+	59	0.627454	25515
PacBio	PCR_cDNA	B1	2.5kb+	60	0.626571	25515
PacBio	PCR_cDNA	B1	2.5kb+	61	0.626025	25515
PacBio	PCR_cDNA	B1	2.5kb+	62	0.625098	25515
PacBio	PCR_cDNA	B1	2.5kb+	63	0.624386	25515
PacBio	PCR_cDNA	B1	2.5kb+	64	0.622862	25515
PacBio	PCR_cDNA	B1	2.5kb+	65	0.621113	25515
PacBio	PCR_cDNA	B1	2.5kb+	66	0.619274	25515
PacBio	PCR_cDNA	B1	2.5kb+	67	0.617838	25515
PacBio	PCR_cDNA	B1	2.5kb+	68	0.615925	25515
PacBio	PCR_cDNA	B1	2.5kb+	69	0.612666	25515
PacBio	PCR_cDNA	B1	2.5kb+	70	0.610184	25515
PacBio	PCR_cDNA	B1	2.5kb+	71	0.607682	25515
PacBio	PCR_cDNA	B1	2.5kb+	72	0.605386	25515
PacBio	PCR_cDNA	B1	2.5kb+	73	0.60251	25515
PacBio	PCR_cDNA	B1	2.5kb+	74	0.598754	25515
PacBio	PCR_cDNA	B1	2.5kb+	75	0.595651	25515
PacBio	PCR_cDNA	B1	2.5kb+	76	0.591797	25515
PacBio	PCR_cDNA	B1	2.5kb+	77	0.587376	25515
PacBio	PCR_cDNA	B1	2.5kb+	78	0.582894	25515
PacBio	PCR_cDNA	B1	2.5kb+	79	0.578372	25515
PacBio	PCR_cDNA	B1	2.5kb+	80	0.574219	25515
PacBio	PCR_cDNA	B1	2.5kb+	81	0.569697	25515
PacBio	PCR_cDNA	B1	2.5kb+	82	0.564689	25515
PacBio	PCR_cDNA	B1	2.5kb+	83	0.559199	25515
PacBio	PCR_cDNA	B1	2.5kb+	84	0.553959	25515
PacBio	PCR_cDNA	B1	2.5kb+	85	0.548561	25515
PacBio	PCR_cDNA	B1	2.5kb+	86	0.541545	25515
PacBio	PCR_cDNA	B1	2.5kb+	87	0.534618	25515
PacBio	PCR_cDNA	B1	2.5kb+	88	0.526695	25515
PacBio	PCR_cDNA	B1	2.5kb+	89	0.519421	25515
PacBio	PCR_cDNA	B1	2.5kb+	90	0.511176	25515
PacBio	PCR_cDNA	B1	2.5kb+	91	0.503977	25515
PacBio	PCR_cDNA	B1	2.5kb+	92	0.496038	25515
PacBio	PCR_cDNA	B1	2.5kb+	93	0.487218	25515
PacBio	PCR_cDNA	B1	2.5kb+	94	0.478224	25515
PacBio	PCR_cDNA	B1	2.5kb+	95	0.46713	25515
PacBio	PCR_cDNA	B1	2.5kb+	96	0.457268	25515
PacBio	PCR_cDNA	B1	2.5kb+	97	0.445553	25515
PacBio	PCR_cDNA	B1	2.5kb+	98	0.431006	25515
PacBio	PCR_cDNA	B1	2.5kb+	99	0.410922	25515
PacBio	PCR_cDNA	B1	2.5kb+	100	0.12094	25515
PacBio	PCR_cDNA	B2	0-1kb	0	0.483324	3535
PacBio	PCR_cDNA	B2	0-1kb	1	0.532875	3535
PacBio	PCR_cDNA	B2	0-1kb	2	0.572535	3535
PacBio	PCR_cDNA	B2	0-1kb	3	0.60611	3535
PacBio	PCR_cDNA	B2	0-1kb	4	0.634242	3535
PacBio	PCR_cDNA	B2	0-1kb	5	0.657972	3535
PacBio	PCR_cDNA	B2	0-1kb	6	0.677945	3535
PacBio	PCR_cDNA	B2	0-1kb	7	0.696189	3535
PacBio	PCR_cDNA	B2	0-1kb	8	0.70752	3535
PacBio	PCR_cDNA	B2	0-1kb	9	0.719786	3535
PacBio	PCR_cDNA	B2	0-1kb	10	0.729825	3535
PacBio	PCR_cDNA	B2	0-1kb	11	0.740314	3535
PacBio	PCR_cDNA	B2	0-1kb	12	0.750037	3535
PacBio	PCR_cDNA	B2	0-1kb	13	0.757321	3535
PacBio	PCR_cDNA	B2	0-1kb	14	0.764746	3535
PacBio	PCR_cDNA	B2	0-1kb	15	0.770588	3535
PacBio	PCR_cDNA	B2	0-1kb	16	0.7754	3535
PacBio	PCR_cDNA	B2	0-1kb	17	0.779648	3535
PacBio	PCR_cDNA	B2	0-1kb	18	0.784076	3535
PacBio	PCR_cDNA	B2	0-1kb	19	0.787947	3535
PacBio	PCR_cDNA	B2	0-1kb	20	0.792299	3535
PacBio	PCR_cDNA	B2	0-1kb	21	0.796243	3535
PacBio	PCR_cDNA	B2	0-1kb	22	0.798246	3535
PacBio	PCR_cDNA	B2	0-1kb	23	0.802647	3535
PacBio	PCR_cDNA	B2	0-1kb	24	0.805798	3535
PacBio	PCR_cDNA	B2	0-1kb	25	0.806696	3535
PacBio	PCR_cDNA	B2	0-1kb	26	0.806017	3535
PacBio	PCR_cDNA	B2	0-1kb	27	0.80645	3535
PacBio	PCR_cDNA	B2	0-1kb	28	0.810808	3535
PacBio	PCR_cDNA	B2	0-1kb	29	0.811788	3535
PacBio	PCR_cDNA	B2	0-1kb	30	0.813924	3535
PacBio	PCR_cDNA	B2	0-1kb	31	0.813758	3535
PacBio	PCR_cDNA	B2	0-1kb	32	0.816629	3535
PacBio	PCR_cDNA	B2	0-1kb	33	0.818327	3535
PacBio	PCR_cDNA	B2	0-1kb	34	0.817654	3535
PacBio	PCR_cDNA	B2	0-1kb	35	0.816269	3535
PacBio	PCR_cDNA	B2	0-1kb	36	0.817878	3535
PacBio	PCR_cDNA	B2	0-1kb	37	0.818694	3535
PacBio	PCR_cDNA	B2	0-1kb	38	0.818385	3535
PacBio	PCR_cDNA	B2	0-1kb	39	0.817273	3535
PacBio	PCR_cDNA	B2	0-1kb	40	0.817875	3535
PacBio	PCR_cDNA	B2	0-1kb	41	0.817214	3535
PacBio	PCR_cDNA	B2	0-1kb	42	0.816792	3535
PacBio	PCR_cDNA	B2	0-1kb	43	0.815312	3535
PacBio	PCR_cDNA	B2	0-1kb	44	0.814847	3535
PacBio	PCR_cDNA	B2	0-1kb	45	0.815614	3535
PacBio	PCR_cDNA	B2	0-1kb	46	0.812982	3535
PacBio	PCR_cDNA	B2	0-1kb	47	0.813342	3535
PacBio	PCR_cDNA	B2	0-1kb	48	0.81293	3535
PacBio	PCR_cDNA	B2	0-1kb	49	0.81237	3535
PacBio	PCR_cDNA	B2	0-1kb	50	0.811079	3535
PacBio	PCR_cDNA	B2	0-1kb	51	0.809679	3535
PacBio	PCR_cDNA	B2	0-1kb	52	0.807515	3535
PacBio	PCR_cDNA	B2	0-1kb	53	0.808009	3535
PacBio	PCR_cDNA	B2	0-1kb	54	0.806087	3535
PacBio	PCR_cDNA	B2	0-1kb	55	0.803177	3535
PacBio	PCR_cDNA	B2	0-1kb	56	0.800687	3535
PacBio	PCR_cDNA	B2	0-1kb	57	0.798601	3535
PacBio	PCR_cDNA	B2	0-1kb	58	0.796746	3535
PacBio	PCR_cDNA	B2	0-1kb	59	0.795428	3535
PacBio	PCR_cDNA	B2	0-1kb	60	0.793612	3535
PacBio	PCR_cDNA	B2	0-1kb	61	0.791248	3535
PacBio	PCR_cDNA	B2	0-1kb	62	0.789435	3535
PacBio	PCR_cDNA	B2	0-1kb	63	0.787217	3535
PacBio	PCR_cDNA	B2	0-1kb	64	0.784795	3535
PacBio	PCR_cDNA	B2	0-1kb	65	0.780999	3535
PacBio	PCR_cDNA	B2	0-1kb	66	0.778452	3535
PacBio	PCR_cDNA	B2	0-1kb	67	0.776289	3535
PacBio	PCR_cDNA	B2	0-1kb	68	0.774138	3535
PacBio	PCR_cDNA	B2	0-1kb	69	0.771339	3535
PacBio	PCR_cDNA	B2	0-1kb	70	0.767621	3535
PacBio	PCR_cDNA	B2	0-1kb	71	0.762569	3535
PacBio	PCR_cDNA	B2	0-1kb	72	0.758192	3535
PacBio	PCR_cDNA	B2	0-1kb	73	0.753605	3535
PacBio	PCR_cDNA	B2	0-1kb	74	0.751717	3535
PacBio	PCR_cDNA	B2	0-1kb	75	0.747461	3535
PacBio	PCR_cDNA	B2	0-1kb	76	0.74384	3535
PacBio	PCR_cDNA	B2	0-1kb	77	0.739193	3535
PacBio	PCR_cDNA	B2	0-1kb	78	0.734789	3535
PacBio	PCR_cDNA	B2	0-1kb	79	0.730283	3535
PacBio	PCR_cDNA	B2	0-1kb	80	0.726469	3535
PacBio	PCR_cDNA	B2	0-1kb	81	0.723904	3535
PacBio	PCR_cDNA	B2	0-1kb	82	0.720588	3535
PacBio	PCR_cDNA	B2	0-1kb	83	0.718358	3535
PacBio	PCR_cDNA	B2	0-1kb	84	0.714766	3535
PacBio	PCR_cDNA	B2	0-1kb	85	0.709648	3535
PacBio	PCR_cDNA	B2	0-1kb	86	0.705701	3535
PacBio	PCR_cDNA	B2	0-1kb	87	0.700439	3535
PacBio	PCR_cDNA	B2	0-1kb	88	0.696835	3535
PacBio	PCR_cDNA	B2	0-1kb	89	0.692918	3535
PacBio	PCR_cDNA	B2	0-1kb	90	0.688377	3535
PacBio	PCR_cDNA	B2	0-1kb	91	0.683776	3535
PacBio	PCR_cDNA	B2	0-1kb	92	0.678824	3535
PacBio	PCR_cDNA	B2	0-1kb	93	0.674323	3535
PacBio	PCR_cDNA	B2	0-1kb	94	0.670012	3535
PacBio	PCR_cDNA	B2	0-1kb	95	0.662433	3535
PacBio	PCR_cDNA	B2	0-1kb	96	0.653222	3535
PacBio	PCR_cDNA	B2	0-1kb	97	0.64362	3535
PacBio	PCR_cDNA	B2	0-1kb	98	0.626039	3535
PacBio	PCR_cDNA	B2	0-1kb	99	0.592222	3535
PacBio	PCR_cDNA	B2	0-1kb	100	0.422712	3535
PacBio	PCR_cDNA	B2	1-2.5kb	0	0.430206	16063
PacBio	PCR_cDNA	B2	1-2.5kb	1	0.524149	16063
PacBio	PCR_cDNA	B2	1-2.5kb	2	0.582786	16063
PacBio	PCR_cDNA	B2	1-2.5kb	3	0.619073	16063
PacBio	PCR_cDNA	B2	1-2.5kb	4	0.645765	16063
PacBio	PCR_cDNA	B2	1-2.5kb	5	0.66522	16063
PacBio	PCR_cDNA	B2	1-2.5kb	6	0.68183	16063
PacBio	PCR_cDNA	B2	1-2.5kb	7	0.695751	16063
PacBio	PCR_cDNA	B2	1-2.5kb	8	0.708339	16063
PacBio	PCR_cDNA	B2	1-2.5kb	9	0.721031	16063
PacBio	PCR_cDNA	B2	1-2.5kb	10	0.732806	16063
PacBio	PCR_cDNA	B2	1-2.5kb	11	0.743123	16063
PacBio	PCR_cDNA	B2	1-2.5kb	12	0.752954	16063
PacBio	PCR_cDNA	B2	1-2.5kb	13	0.762425	16063
PacBio	PCR_cDNA	B2	1-2.5kb	14	0.770983	16063
PacBio	PCR_cDNA	B2	1-2.5kb	15	0.77876	16063
PacBio	PCR_cDNA	B2	1-2.5kb	16	0.786969	16063
PacBio	PCR_cDNA	B2	1-2.5kb	17	0.794875	16063
PacBio	PCR_cDNA	B2	1-2.5kb	18	0.801362	16063
PacBio	PCR_cDNA	B2	1-2.5kb	19	0.808174	16063
PacBio	PCR_cDNA	B2	1-2.5kb	20	0.814441	16063
PacBio	PCR_cDNA	B2	1-2.5kb	21	0.821143	16063
PacBio	PCR_cDNA	B2	1-2.5kb	22	0.827408	16063
PacBio	PCR_cDNA	B2	1-2.5kb	23	0.833101	16063
PacBio	PCR_cDNA	B2	1-2.5kb	24	0.838397	16063
PacBio	PCR_cDNA	B2	1-2.5kb	25	0.843706	16063
PacBio	PCR_cDNA	B2	1-2.5kb	26	0.848636	16063
PacBio	PCR_cDNA	B2	1-2.5kb	27	0.85294	16063
PacBio	PCR_cDNA	B2	1-2.5kb	28	0.857249	16063
PacBio	PCR_cDNA	B2	1-2.5kb	29	0.861964	16063
PacBio	PCR_cDNA	B2	1-2.5kb	30	0.865648	16063
PacBio	PCR_cDNA	B2	1-2.5kb	31	0.869507	16063
PacBio	PCR_cDNA	B2	1-2.5kb	32	0.873117	16063
PacBio	PCR_cDNA	B2	1-2.5kb	33	0.876025	16063
PacBio	PCR_cDNA	B2	1-2.5kb	34	0.878934	16063
PacBio	PCR_cDNA	B2	1-2.5kb	35	0.881758	16063
PacBio	PCR_cDNA	B2	1-2.5kb	36	0.884356	16063
PacBio	PCR_cDNA	B2	1-2.5kb	37	0.886575	16063
PacBio	PCR_cDNA	B2	1-2.5kb	38	0.888413	16063
PacBio	PCR_cDNA	B2	1-2.5kb	39	0.890554	16063
PacBio	PCR_cDNA	B2	1-2.5kb	40	0.892493	16063
PacBio	PCR_cDNA	B2	1-2.5kb	41	0.894729	16063
PacBio	PCR_cDNA	B2	1-2.5kb	42	0.896331	16063
PacBio	PCR_cDNA	B2	1-2.5kb	43	0.89779	16063
PacBio	PCR_cDNA	B2	1-2.5kb	44	0.898572	16063
PacBio	PCR_cDNA	B2	1-2.5kb	45	0.899767	16063
PacBio	PCR_cDNA	B2	1-2.5kb	46	0.900488	16063
PacBio	PCR_cDNA	B2	1-2.5kb	47	0.901205	16063
PacBio	PCR_cDNA	B2	1-2.5kb	48	0.902108	16063
PacBio	PCR_cDNA	B2	1-2.5kb	49	0.901938	16063
PacBio	PCR_cDNA	B2	1-2.5kb	50	0.902456	16063
PacBio	PCR_cDNA	B2	1-2.5kb	51	0.902456	16063
PacBio	PCR_cDNA	B2	1-2.5kb	52	0.901932	16063
PacBio	PCR_cDNA	B2	1-2.5kb	53	0.901534	16063
PacBio	PCR_cDNA	B2	1-2.5kb	54	0.901005	16063
PacBio	PCR_cDNA	B2	1-2.5kb	55	0.900006	16063
PacBio	PCR_cDNA	B2	1-2.5kb	56	0.89921	16063
PacBio	PCR_cDNA	B2	1-2.5kb	57	0.898781	16063
PacBio	PCR_cDNA	B2	1-2.5kb	58	0.897976	16063
PacBio	PCR_cDNA	B2	1-2.5kb	59	0.896572	16063
PacBio	PCR_cDNA	B2	1-2.5kb	60	0.895104	16063
PacBio	PCR_cDNA	B2	1-2.5kb	61	0.89317	16063
PacBio	PCR_cDNA	B2	1-2.5kb	62	0.891145	16063
PacBio	PCR_cDNA	B2	1-2.5kb	63	0.889909	16063
PacBio	PCR_cDNA	B2	1-2.5kb	64	0.887787	16063
PacBio	PCR_cDNA	B2	1-2.5kb	65	0.885548	16063
PacBio	PCR_cDNA	B2	1-2.5kb	66	0.883521	16063
PacBio	PCR_cDNA	B2	1-2.5kb	67	0.880573	16063
PacBio	PCR_cDNA	B2	1-2.5kb	68	0.878028	16063
PacBio	PCR_cDNA	B2	1-2.5kb	69	0.875432	16063
PacBio	PCR_cDNA	B2	1-2.5kb	70	0.872585	16063
PacBio	PCR_cDNA	B2	1-2.5kb	71	0.868776	16063
PacBio	PCR_cDNA	B2	1-2.5kb	72	0.865411	16063
PacBio	PCR_cDNA	B2	1-2.5kb	73	0.862458	16063
PacBio	PCR_cDNA	B2	1-2.5kb	74	0.85904	16063
PacBio	PCR_cDNA	B2	1-2.5kb	75	0.854631	16063
PacBio	PCR_cDNA	B2	1-2.5kb	76	0.850409	16063
PacBio	PCR_cDNA	B2	1-2.5kb	77	0.845562	16063
PacBio	PCR_cDNA	B2	1-2.5kb	78	0.840917	16063
PacBio	PCR_cDNA	B2	1-2.5kb	79	0.836946	16063
PacBio	PCR_cDNA	B2	1-2.5kb	80	0.832097	16063
PacBio	PCR_cDNA	B2	1-2.5kb	81	0.826983	16063
PacBio	PCR_cDNA	B2	1-2.5kb	82	0.822234	16063
PacBio	PCR_cDNA	B2	1-2.5kb	83	0.81671	16063
PacBio	PCR_cDNA	B2	1-2.5kb	84	0.811252	16063
PacBio	PCR_cDNA	B2	1-2.5kb	85	0.806045	16063
PacBio	PCR_cDNA	B2	1-2.5kb	86	0.801227	16063
PacBio	PCR_cDNA	B2	1-2.5kb	87	0.795567	16063
PacBio	PCR_cDNA	B2	1-2.5kb	88	0.789349	16063
PacBio	PCR_cDNA	B2	1-2.5kb	89	0.783262	16063
PacBio	PCR_cDNA	B2	1-2.5kb	90	0.776081	16063
PacBio	PCR_cDNA	B2	1-2.5kb	91	0.766773	16063
PacBio	PCR_cDNA	B2	1-2.5kb	92	0.758918	16063
PacBio	PCR_cDNA	B2	1-2.5kb	93	0.75073	16063
PacBio	PCR_cDNA	B2	1-2.5kb	94	0.741391	16063
PacBio	PCR_cDNA	B2	1-2.5kb	95	0.73142	16063
PacBio	PCR_cDNA	B2	1-2.5kb	96	0.721031	16063
PacBio	PCR_cDNA	B2	1-2.5kb	97	0.708519	16063
PacBio	PCR_cDNA	B2	1-2.5kb	98	0.68998	16063
PacBio	PCR_cDNA	B2	1-2.5kb	99	0.644357	16063
PacBio	PCR_cDNA	B2	1-2.5kb	100	0.264389	16063
PacBio	PCR_cDNA	B2	2.5kb+	0	0.327161	26193
PacBio	PCR_cDNA	B2	2.5kb+	1	0.384215	26193
PacBio	PCR_cDNA	B2	2.5kb+	2	0.412207	26193
PacBio	PCR_cDNA	B2	2.5kb+	3	0.430869	26193
PacBio	PCR_cDNA	B2	2.5kb+	4	0.44563	26193
PacBio	PCR_cDNA	B2	2.5kb+	5	0.458264	26193
PacBio	PCR_cDNA	B2	2.5kb+	6	0.47008	26193
PacBio	PCR_cDNA	B2	2.5kb+	7	0.480521	26193
PacBio	PCR_cDNA	B2	2.5kb+	8	0.489928	26193
PacBio	PCR_cDNA	B2	2.5kb+	9	0.498065	26193
PacBio	PCR_cDNA	B2	2.5kb+	10	0.505826	26193
PacBio	PCR_cDNA	B2	2.5kb+	11	0.512661	26193
PacBio	PCR_cDNA	B2	2.5kb+	12	0.519038	26193
PacBio	PCR_cDNA	B2	2.5kb+	13	0.525417	26193
PacBio	PCR_cDNA	B2	2.5kb+	14	0.531183	26193
PacBio	PCR_cDNA	B2	2.5kb+	15	0.536658	26193
PacBio	PCR_cDNA	B2	2.5kb+	16	0.541751	26193
PacBio	PCR_cDNA	B2	2.5kb+	17	0.5468	26193
PacBio	PCR_cDNA	B2	2.5kb+	18	0.551581	26193
PacBio	PCR_cDNA	B2	2.5kb+	19	0.5557	26193
PacBio	PCR_cDNA	B2	2.5kb+	20	0.56001	26193
PacBio	PCR_cDNA	B2	2.5kb+	21	0.563999	26193
PacBio	PCR_cDNA	B2	2.5kb+	22	0.567593	26193
PacBio	PCR_cDNA	B2	2.5kb+	23	0.570882	26193
PacBio	PCR_cDNA	B2	2.5kb+	24	0.574272	26193
PacBio	PCR_cDNA	B2	2.5kb+	25	0.57728	26193
PacBio	PCR_cDNA	B2	2.5kb+	26	0.580024	26193
PacBio	PCR_cDNA	B2	2.5kb+	27	0.582281	26193
PacBio	PCR_cDNA	B2	2.5kb+	28	0.584675	26193
PacBio	PCR_cDNA	B2	2.5kb+	29	0.587501	26193
PacBio	PCR_cDNA	B2	2.5kb+	30	0.589717	26193
PacBio	PCR_cDNA	B2	2.5kb+	31	0.592055	26193
